-65,30.62074515,-96.34047475
-69,30.62076446,-96.34043998
-69,30.62076562,-96.34043328
-69,30.62077398,-96.34042509
-76,30.62078833,-96.34041943
-76,30.62079353,-96.34041507
-71,30.62080247,-96.3404039
-71,30.62080247,-96.3404039
-71,30.62080247,-96.3404039
-71,30.62080554,-96.34039681
-71,30.62080554,-96.34039681
-71,30.62080554,-96.34039681
-65,30.62080701,-96.34038881
-65,30.62080701,-96.34038881
-65,30.62080589,-96.34038027
-73,30.62081251,-96.34036596
-73,30.62081251,-96.34036596
-73,30.62081997,-96.34035854
-73,30.6208264,-96.34034849
-76,30.6208331,-96.34033849
-76,30.6208331,-96.34033849
-76,30.62084099,-96.34032902
-76,30.62084099,-96.34032902
-76,30.62084911,-96.34031861
-73,30.62085651,-96.34030562
-73,30.62085651,-96.34030562
-73,30.62086632,-96.34028791
-73,30.62086632,-96.34028791
-73,30.62087609,-96.34027031
-73,30.62088491,-96.34025397
-71,30.62088491,-96.34025397
-71,30.62089212,-96.34023803
-71,30.62089784,-96.34022191
-71,30.62089784,-96.34022191
-75,30.62090427,-96.34020716
-75,30.62090427,-96.34020716
-75,30.62091163,-96.34019333
-75,30.62091996,-96.34017936
-75,30.62091996,-96.34017936
-75,30.62092835,-96.34016625
-74,30.62092835,-96.34016625
-74,30.62093632,-96.34015396
-74,30.62093632,-96.34015396
-74,30.62094447,-96.34014369
-74,30.62094447,-96.34014369
-76,30.62095259,-96.34013264
-76,30.62095259,-96.34013264
-76,30.62096073,-96.34012093
-76,30.6209679,-96.34010859
-76,30.6209679,-96.34010859
-81,30.62097494,-96.34009608
-81,30.62097494,-96.34009608
-81,30.62098149,-96.34008418
-81,30.62098149,-96.34008418
-81,30.62098897,-96.34007352
-81,30.62099728,-96.34006274
-80,30.62099728,-96.34006274
-80,30.62099728,-96.34006274
-80,30.62100598,-96.34005266
-80,30.62101338,-96.34004096
-80,30.62101338,-96.34004096
-80,30.62102113,-96.34002943
-79,30.62102113,-96.34002943
-79,30.62102942,-96.34001884
-79,30.62102942,-96.34001884
-79,30.6210379,-96.34000905
-79,30.6210379,-96.34000905
-79,30.62104668,-96.33999915
-81,30.62104668,-96.33999915
-81,30.62105444,-96.33998883
-81,30.62105444,-96.33998883
-81,30.6210633,-96.3399811
-81,30.6210633,-96.3399811
-81,30.62107176,-96.3399728
-79,30.62107176,-96.3399728
-79,30.62107986,-96.3399635
-79,30.62107986,-96.3399635
-79,30.62108858,-96.3399544
-79,30.62108858,-96.3399544
-81,30.62109745,-96.33994339
-81,30.62110595,-96.33993232
-81,30.62110595,-96.33993232
-81,30.62111543,-96.33992297
-81,30.62111543,-96.33992297
-81,30.62112644,-96.3399173
-75,30.6211367,-96.33991178
-75,30.6211367,-96.33991178
-75,30.62114162,-96.33989666
-75,30.62114162,-96.33989666
-75,30.62114394,-96.33987945
-72,30.62114394,-96.33987945
-72,30.62114394,-96.33987945
-72,30.62114414,-96.33986105
-72,30.62114595,-96.33984217
-72,30.62114595,-96.33984217
-72,30.62115029,-96.33982417
-82,30.62115029,-96.33982417
-82,30.6211588,-96.33981314
-82,30.6211588,-96.33981314
-82,30.62116547,-96.33979571
-82,30.62116547,-96.33979571
-82,30.62117273,-96.33978004
-77,30.62118054,-96.33976381
-77,30.62118054,-96.33976381
-77,30.62118768,-96.3397467
-77,30.62118768,-96.3397467
-77,30.62119601,-96.33973309
-77,30.62119601,-96.33973309
-77,30.62120441,-96.3397209
-77,30.62120441,-96.3397209
-77,30.62121191,-96.33970571
-77,30.62121782,-96.33968769
-77,30.62121782,-96.33968769
-77,30.62121782,-96.33968769
-77,30.62121782,-96.33968769
-77,30.62122543,-96.33966126
-77,30.62122543,-96.33966126
-80,30.62123011,-96.33964993
-80,30.62123647,-96.33964015
-80,30.62123647,-96.33964015
-80,30.62124243,-96.33962884
-80,30.62124243,-96.33962884
-80,30.62124243,-96.33962884
-80,30.62124243,-96.33962884
-80,30.62125333,-96.33960541
-80,30.62125333,-96.33960541
-80,30.62125333,-96.33960541
-80,30.62126076,-96.33957874
-79,30.62126076,-96.33957874
-79,30.62126076,-96.33957874
-79,30.62126662,-96.33954875
-79,30.62126662,-96.33954875
-79,30.62126755,-96.33953466
-75,30.62126755,-96.33953466
-75,30.62127239,-96.33952158
-75,30.62127239,-96.33952158
-75,30.62127518,-96.33951139
-75,30.62127933,-96.33951432
-70,30.62127933,-96.33951432
-70,30.62126571,-96.33952848
-70,30.62126571,-96.33952848
-70,30.62125433,-96.33953293
-70,30.62125433,-96.33953293
-70,30.62125433,-96.33953293
-75,30.62122788,-96.33953985
-75,30.62122788,-96.33953985
-75,30.62121433,-96.339543
-75,30.62121433,-96.339543
-75,30.62120243,-96.33954365
-70,30.62120243,-96.33954365
-70,30.62119333,-96.33954317
-70,30.62119413,-96.33954191
-70,30.62119413,-96.33954191
-70,30.62119413,-96.33954191
-68,30.62119413,-96.33954191
-68,30.62119593,-96.33951734
-68,30.6211959,-96.33950339
-68,30.6211959,-96.33950339
-68,30.6211959,-96.33950339
-68,30.6211959,-96.33950339
-68,30.6211996,-96.33946964
-68,30.62120279,-96.3394541
-68,30.62120279,-96.3394541
-68,30.62120895,-96.33945155
-68,30.62120895,-96.33945155
